FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
090916;0000;46,2916;;;
090917;0000;46,2916;;;
090918;0000;65,375;;;
090919;0000;85,5833;;;
090920;0000;42,9583;;;
090921;0000;20,9167;;;
090922;0000;32,6666;;;
090923;0000;57;;;
090924;0000;55,5416;;;
090925;0000;41,9166;;;
090926;0000;21,5417;;;
090927;0000;13,5;;;
090928;0000;27,5833;;;
090929;0000;45,5416;;;
090930;0000;50,125;;;
091001;0000;60,2083;;;
091002;0000;71,6666;;;
091003;0000;92;;;
091004;0000;41,1666;;;
091005;0000;36,5833;;;
091006;0000;49,0833;;;
091007;0000;68,2609;;;
091008;0000;59,1666;;;
091009;0000;60,1428;;;
091010;0000;19,5833;;;
091011;0000;23,75;;;
091012;0000;37,0416;;;
091013;0000;39,25;;;
091014;0000;37,375;;;
091015;0000;48,875;;;
091016;0000;38,625;;;
091017;0000;32,7083;;;
091018;0000;22,1667;;;
091019;0000;42,4583;;;
091020;0000;44,4166;;;
091021;0000;73,2916;;;
091022;0000;66,4166;;;
091023;0000;31,1667;;;
091024;0000;44,2083;;;
091025;0000;41;;;
091026;0000;57,125;;;
091027;0000;81,6666;;;
091028;0000;73,625;;;
091029;0000;56,2083;;;
091030;0000;46,4583;;;
091031;0000;40,7916;;;
091101;0000;30,2083;;;
091102;0000;23,125;;;
091103;0000;27,5833;;;
091104;0000;27,4583;;;
091105;0000;36,5416;;;
091106;0000;33,25;;;
091107;0000;32,0416;;;
091108;0000;35;;;
091109;0000;36,4166;;;
091110;0000;45,7083;;;
091111;0000;52,75;;;
091112;0000;46,7083;;;
091113;0000;40,375;;;
091114;0000;48,625;;;
091115;0000;45,9583;;;
091116;0000;50,9166;;;
091117;0000;67,7083;;;
091118;0000;55,9583;;;
091119;0000;39,9583;;;
091120;0000;68,625;;;
091121;0000;50,5;;;
091122;0000;48,7083;;;
091123;0000;42,5;;;
091124;0000;32;;;
091125;0000;34,4583;;;
091126;0000;40,4166;;;
091127;0000;44,0416;;;
091128;0000;42,7083;;;
091129;0000;34,75;;;
091130;0000;34;;;
091201;0000;45,0416;;;
091202;0000;45,7083;;;
091203;0000;54,2916;;;
091204;0000;53,5416;;;
091205;0000;40,9166;;;
091206;0000;36,25;;;
091207;0000;35,4583;;;
091208;0000;32,125;;;
091209;0000;41,125;;;
091210;0000;47,9583;;;
091211;0000;45,7083;;;
091212;0000;52,75;;;
091213;0000;49,5416;;;
091214;0000;47,75;;;
091215;0000;62,0416;;;
091216;0000;55,875;;;
091217;0000;59;;;
091218;0000;50,5;;;
091219;0000;53,5416;;;
091220;0000;48,5416;;;
091221;0000;47,25;;;
091222;0000;46,7916;;;
091223;0000;69,2083;;;
091224;0000;68,4166;;;
091225;0000;33;;;
091226;0000;36,9166;;;
091227;0000;37,625;;;
091228;0000;32,875;;;
091229;0000;33,1666;;;
091230;0000;48,0833;;;
091231;0000;68;;;
100101;0000;31,9167;;;
100102;0000;39,4166;;;
100103;0000;38,5416;;;
100104;0000;34,0833;;;
100105;0000;33,619;;;
100106;0000;37,5416;;;
100107;0000;57,4166;;;
100108;0000;63,9583;;;
100109;0000;63,4166;;;
100110;0000;53,5416;;;
100111;0000;41;;;
100112;0000;46,0416;;;
100113;0000;62,875;;;
100114;0000;79,5;;;
100115;0000;68,0416;;;
100116;0000;60,0833;;;
100117;0000;49,5416;;;
100118;0000;39,125;;;
100119;0000;50,2916;;;
100120;0000;66,7083;;;
100121;0000;69,6666;;;
100122;0000;59,25;;;
100123;0000;70,9583;;;
100124;0000;52,3333;;;
100125;0000;53,7916;;;
100126;0000;45,4166;;;
100127;0000;58,7916;;;
100128;0000;57,5833;;;
100129;0000;42,4583;;;
100130;0000;42,0416;;;
100131;0000;46,0833;;;
100201;0000;45,9523;;;
100202;0000;44,9166;;;
100203;0000;35,8333;;;
100204;0000;44,5;;;
100205;0000;50,0416;;;
100206;0000;38,6666;;;
100207;0000;35,375;;;
100208;0000;36,625;;;
100209;0000;49,5416;;;
100210;0000;54,5833;;;
100211;0000;54,6875;;;
100212;0000;57,7708;;;
100213;0000;59,875;;;
100214;0000;53,625;;;
100215;0000;51,5;;;
100216;0000;53,75;;;
100217;0000;52,0833;;;
100218;0000;50,375;;;
100219;0000;38,7083;;;
100220;0000;50,3333;;;
100221;0000;43,9166;;;
100222;0000;35,8333;;;
100223;0000;50;;;
100224;0000;61,3333;;;
100225;0000;49,6666;;;
100226;0000;46,1666;;;
100227;0000;167,476;;;
100228;0000;;;;
100301;0000;;;;
100302;0000;;;0,729166;
100303;0000;;;18,7917;
100304;0000;62,5416;;;
100305;0000;82,75;;;
100306;0000;76,3181;;;
100307;0000;43,0833;;;
100308;0000;45,625;;;
100309;0000;71,5;;;
100310;0000;64;;;
100311;0000;56,4583;;;
100312;0000;52,625;;;
100313;0000;55,0416;;;
100314;0000;47,8333;;;
100315;0000;75,5833;;;
100316;0000;50,7083;;;
100317;0000;45,125;;;
100318;0000;48,375;;;
100319;0000;63,8333;;;
100320;0000;59,9583;;;
100321;0000;29,625;;;
100322;0000;51,4166;;;
100323;0000;73,3809;;;
100324;0000;99,7916;;;
100325;0000;94,1666;;;
100326;0000;79,4166;;;
100327;0000;89,7916;;;
100328;0000;59,5833;;;
100329;0000;87,625;;;
100330;0000;104,5;;;
100331;0000;81,7916;;;
100401;0000;58,2916;;;
100402;0000;65,2916;;;
100403;0000;78,0833;;;
100404;0000;100,917;;;
100405;0000;82;;;
100406;0000;51,0833;;;
100407;0000;86,7916;;;
100408;0000;94,8333;;;
100409;0000;68,5416;;;
100410;0000;72,7083;;;
100411;0000;96,9166;;;
100412;0000;85,7083;;;
100413;0000;93,4583;;;
100414;0000;110,042;;;
100415;0000;112,292;;;
100416;0000;65,0833;;;
100417;0000;78,5789;;;
100418;0000;51,25;;;
100419;0000;55,1666;;;
100420;0000;85,125;;;
100421;0000;88,4583;;;
100422;0000;85,4166;;;
100423;0000;90,9166;;;
100424;0000;47,125;;;
100425;0000;70,2916;;;
100426;0000;126,5;;;
100427;0000;130,875;;;
100428;0000;144,958;;;
100429;0000;195,333;;;
100430;0000;171,833;;;
100501;0000;198,75;;;
100502;0000;77,2083;;;
100503;0000;118,375;;;
100504;0000;105,833;;;
100505;0000;48,625;;;
100506;0000;39,7916;;;
100507;0000;111,208;;;
100508;0000;204,652;;;
100509;0000;180,667;;;
100510;0000;157,773;;;
100511;0000;138,5;;;
100512;0000;129,042;;;
100513;0000;107,708;;;
100514;0000;46,2083;;;
100515;0000;53;;;
100516;0000;65,8333;;;
100517;0000;56,3043;;;
100518;0000;98,0416;;;
100519;0000;136,667;;;
100520;0000;157,625;;;
100521;0000;112;;;
100522;0000;33,5;;;
100523;0000;31,9167;;;
100524;0000;68,5714;;;
100525;0000;140,833;;;
100526;0000;137,5;;;
100527;0000;133,208;;;
100528;0000;69,6666;;;
100529;0000;41,0416;;;
100530;0000;78,4166;;;
100531;0000;142,208;;;
100601;0000;105,083;;;
100602;0000;64,8333;;;
100603;0000;98,0416;;;
100604;0000;191,958;;;
100605;0000;213,375;;;
100606;0000;148,917;;;
100607;0000;172,458;;;
100608;0000;147,167;;;
100609;0000;83,0833;;;
100610;0000;65,7916;;;
100611;0000;87,1666;;;
100612;0000;103,75;;;
100613;0000;82,4166;;;
100614;0000;14,2083;;;
100615;0000;47,6818;;;
100616;0000;64,2083;;;
100617;0000;110,417;;;
100618;0000;12,9583;;;
100619;0000;38;;;
100620;0000;97,1666;;;
100621;0000;107,708;;;
100622;0000;115,333;;;
100623;0000;89,3333;;;
100624;0000;28;;;
100625;0000;102,208;;;
100626;0000;85,5;;;
100627;0000;144,333;;;
100628;0000;131,958;;;
100629;0000;135,5;;;
100630;0000;186;;;
100701;0000;131,75;;;
100702;0000;110,542;;;
100703;0000;146,75;;;
100704;0000;40,6666;;;
100705;0000;53,9166;;;
100706;0000;40,875;;;
100707;0000;69,9583;;;
100708;0000;107,667;;;
100709;0000;199,25;;;
100710;0000;164,333;;;
100711;0000;12,3333;;;
100712;0000;54,9583;;;
100713;0000;125,375;;;
100714;0000;107,083;;;
100715;0000;102;;;
100716;0000;111,5;;;
100717;0000;83,5;;;
100718;0000;101,042;;;
100719;0000;106,542;;;
100720;0000;80,45;;;
100721;0000;64,9583;;;
100722;0000;71,2083;;;
100723;0000;58,7916;;;
100724;0000;49;;;
100725;0000;115,25;;;
100726;0000;161,875;;;
100727;0000;120,208;;;
100728;0000;105,292;;;
100729;0000;119,333;;;
100730;0000;79,75;;;
100731;0000;71,2083;;;
100801;0000;78,625;;;
100802;0000;58,2916;;;
100803;0000;98,4166;;;
100804;0000;105,125;;;
100805;0000;114,167;;;
100806;0000;101,25;;;
100807;0000;89,9166;;;
100808;0000;88,6666;;;
100809;0000;90,3333;;;
100810;0000;80,4166;;;
100811;0000;50,875;;;
100812;0000;80,125;;;
100813;0000;100,875;;;
100814;0000;98,7916;;;
100815;0000;31,3333;;;
100816;0000;67,0416;;;
100817;0000;62,125;;;
100818;0000;63,25;;;
100819;0000;102,667;;;
100820;0000;109,875;;;
100821;0000;74,2916;;;
100822;0000;22,8333;;;
100823;0000;25,5833;;;
100824;0000;44,9166;;;
100825;0000;53,125;;;
100826;0000;49,875;;;
100827;0000;43,5;;;
100828;0000;28,25;;;
100829;0000;45,6666;;;
100830;0000;34,0416;;;
100831;0000;25;;;
100901;0000;29,6818;;;
100902;0000;11,2917;;;
100903;0000;32,7083;;;
100904;0000;75,375;;;
100905;0000;83,4166;;;
100906;0000;90,25;;;
100907;0000;99,4166;;;
100908;0000;78,0833;;;
100909;0000;50,0416;;;
100910;0000;42,7083;;;
100911;0000;51,0416;;;
100912;0000;19;;;
100913;0000;35,7916;;;
100914;0000;78,9583;;;
100915;0000;66,5416;;;
100916;0000;55,6666;;;
100917;0000;71,2916;;;
100918;0000;86,375;;;
100919;0000;58,2083;;;
100920;0000;25,3333;;;
100921;0000;37,875;;;
100922;0000;34,375;;;
100923;0000;39,9473;;;
100924;0000;41,3333;;;
100925;0000;28,5417;;;
100926;0000;26,25;;;
100927;0000;19,875;;;
100928;0000;44;;;
100929;0000;38,5;;;
100930;0000;30,4583;;;
101001;0000;48,5;;;
101002;0000;76,9583;;;
101003;0000;55,75;;;
101004;0000;35,0416;;;
101005;0000;34,3333;;;
101006;0000;34,7916;;;
101007;0000;60,5416;;;
101008;0000;56,5;;;
101009;0000;58,25;;;
101010;0000;64,375;;;
101011;0000;33,2083;;;
101012;0000;24,7917;;;
101013;0000;24,6667;;;
101014;0000;35,7916;;;
101015;0000;36,4166;;;
101016;0000;55,2083;;;
101017;0000;63,875;;;
101018;0000;63,4166;;;
101019;0000;61,75;;;
101020;0000;30,5833;;;
101021;0000;35,625;;;
101022;0000;39,0416;;;
101023;0000;40,9166;;;
101024;0000;46,4583;;;
101025;0000;49,9166;;;
101026;0000;62,5;;;
101027;0000;28,8333;;;
101028;0000;36,4166;;;
101029;0000;22,125;;;
101030;0000;44,7916;;;
101031;0000;60,9583;;;
101101;0000;46,75;;;
101102;0000;44,9583;;;
101103;0000;52,3333;;;
101104;0000;46,7916;;;
101105;0000;58,7916;;;
101106;0000;56,5;;;
101107;0000;11;;;
101108;0000;20,2917;;;
101109;0000;50,9166;;;
101110;0000;57,0416;;;
101111;0000;45,125;;;
101112;0000;44,0416;;;
101113;0000;41,875;;;
101114;0000;34,875;;;
101115;0000;46,2916;;;
101116;0000;45,9166;;;
101117;0000;45,7083;;;
101118;0000;39,3333;;;
101119;0000;34,5;;;
101120;0000;33,5416;;;
101121;0000;29,7917;;;
101122;0000;36,875;;;
101123;0000;44,75;;;
101124;0000;47,5833;;;
101125;0000;46,6666;;;
101126;0000;49,9583;;;
101127;0000;51,875;;;
101128;0000;40,9166;;;
101129;0000;46,25;;;
101130;0000;45,375;;;
101201;0000;46,2916;;;
101202;0000;27,2083;;;
101203;0000;35,7916;;;
101204;0000;43,3333;;;
101205;0000;50,5833;;;
101206;0000;43,375;;;
101207;0000;40,3333;;;
101208;0000;41,8095;;;
101209;0000;34,625;;;
101210;0000;33,25;;;
101211;0000;31,0833;;;
101212;0000;27,5;;;
101213;0000;57,5;;;
101214;0000;56,9166;;;
101215;0000;49,875;;;
101216;0000;44,5;;;
101217;0000;37,125;;;
101218;0000;38,7083;;;
101219;0000;40,125;;;
101220;0000;60,6666;;;
101221;0000;57,2083;;;
101222;0000;55,1666;;;
101223;0000;37,6666;;;
101224;0000;45,875;;;
101225;0000;48,6666;;;
101226;0000;42,2916;;;
101227;0000;42,4166;;;
101228;0000;50,6666;;;
101229;0000;51,125;;;
101230;0000;53,75;;;
101231;0000;49,0833;;;
110101;0000;40,7916;;;
110102;0000;30,5417;;;
110103;0000;36,3333;;;
110104;0000;26,5;;;
110105;0000;47,625;;;
110106;0000;55,4166;;;
110107;0000;44,4583;;;
110108;0000;45,8333;;;
110109;0000;59,125;;;
110110;0000;53,0416;;;
110111;0000;48,25;;;
110112;0000;55,125;;;
110113;0000;49,9166;;;
110114;0000;48,6666;;;
110115;0000;41,625;;;
110116;0000;32,6666;;;
110117;0000;44,4583;;;
110118;0000;64,625;;;
110119;0000;43,25;;;
110120;0000;46,625;;;
110121;0000;54,4583;;;
110122;0000;51,5833;;;
110123;0000;49,125;;;
110124;0000;37,5833;;;
110125;0000;44,7083;;;
110126;0000;42,8333;;;
110127;0000;44,75;;;
110128;0000;53,5714;;;
110129;0000;53,5416;;;
110130;0000;42,4583;;;
110131;0000;44,375;;;
110201;0000;51,75;;;
110202;0000;53,75;;;
110203;0000;40,7916;;;
110204;0000;63,375;;;
110205;0000;88,375;;;
110206;0000;56,25;;;
110207;0000;44,75;;;
110208;0000;46,125;;;
110209;0000;40,875;;;
110210;0000;28;;;
110211;0000;23,9167;;;
110212;0000;28,9583;;;
110213;0000;31,9583;;;
110214;0000;50,8333;;;
110215;0000;48,4583;;;
110216;0000;36,625;;;
110217;0000;39,125;;;
110218;0000;52,75;;;
110219;0000;40,2083;;;
110220;0000;34,5;;;
110221;0000;35,7916;;;
110222;0000;41,7083;;;
110223;0000;42,375;;;
110224;0000;46,7083;;;
110225;0000;45,9583;;;
110226;0000;50,2083;;;
110227;0000;50,8333;;;
110228;0000;63,0416;;;
110301;0000;67,9583;;;
110302;0000;52,2083;;;
110303;0000;54,1666;;;
110304;0000;48,5555;;;
110305;0000;43,6666;;;
110306;0000;38,0833;;;
110307;0000;51,125;;;
110308;0000;56,5416;;;
110309;0000;44,3333;;;
110310;0000;45;;;
110311;0000;36,9166;;;
110312;0000;28,5;;;
110313;0000;40,1666;;;
110314;0000;57,625;;;
110315;0000;47,1666;;;
110316;0000;64,2916;;;
110317;0000;56,5416;;;
110318;0000;77,375;;;
110319;0000;62,8333;;;
110320;0000;71,5833;;;
110321;0000;58,9583;;;
110322;0000;49,6666;;;
110323;0000;57,0416;;;
110324;0000;82,9583;;;
110325;0000;62,0416;;;
110326;0000;49,9166;;;
110327;0000;57,6666;;;
110328;0000;75,0833;;;
110329;0000;87,7083;;;
110330;0000;105,333;;;
110331;0000;82,0416;;;
110401;0000;80,7727;;;
110402;0000;86,4583;;;
110403;0000;81,6666;;;
110404;0000;86,875;;;
110405;0000;112,083;;;
110406;0000;55;;;
110407;0000;77,875;;;
110408;0000;98,8333;;;
110409;0000;44,5833;;;
110410;0000;23,875;;;
110411;0000;38,375;;;
110412;0000;45,3333;;;
110413;0000;49,6666;;;
110414;0000;44,7916;;;
110415;0000;55,3333;;;
110416;0000;72,875;;;
110417;0000;62,8333;;;
110418;0000;76,4166;;;
110419;0000;59,4166;;;
110420;0000;61,75;;;
110421;0000;72,4166;;;
110422;0000;30,2083;;;
110423;0000;76,25;;;
110424;0000;76,4166;;;
110425;0000;89,7916;;;
110426;0000;73,1666;;;
110427;0000;74,4583;;;
110428;0000;47,25;;;
110429;0000;61,0416;;;
110430;0000;105,125;;;
110501;0000;109,125;;;
110502;0000;111,458;;;
110503;0000;112,708;;;
110504;0000;122,417;;;
110505;0000;90;;;
110506;0000;48,6666;;;
110507;0000;80,25;;;
110508;0000;115,417;;;
110509;0000;107,875;;;
110510;0000;51,0833;;;
110511;0000;172,826;;;
110512;0000;161,083;;;
110513;0000;162,542;;;
110514;0000;148,583;;;
110515;0000;71,7916;;;
110516;0000;75,375;;;
110517;0000;107,042;;;
110518;0000;89,625;;;
110519;0000;66,25;;;
110520;0000;118;;;
110521;0000;85,2916;;;
110522;0000;48,875;;;
110523;0000;73,9583;;;
110524;0000;80,625;;;
110525;0000;169,167;;;
110526;0000;161,625;;;
110527;0000;152,167;;;
110528;0000;269,458;;;
110529;0000;185,583;;;
110530;0000;167,25;;;
110531;0000;212,792;;;
110601;0000;106,667;;;
110602;0000;125,208;;;
110603;0000;228,25;;;
110604;0000;150,042;;;
110605;0000;85,25;;;
110606;0000;48,6956;;;
110607;0000;119,625;;;
110608;0000;83;;;
110609;0000;140,958;;;
110610;0000;164,208;;;
110611;0000;120,167;;;
110612;0000;90,75;;;
110613;0000;123,917;;;
110614;0000;101;;;
110615;0000;76,6666;;;
110616;0000;80,625;;;
110617;0000;119,375;;;
110618;0000;58,0416;;;
110619;0000;21,9583;;;
110620;0000;32,4583;;;
110621;0000;57,4583;;;
110622;0000;123;;;
110623;0000;120,458;;;
110624;0000;141,833;;;
110625;0000;210,5;;;
110626;0000;198,261;;;
110627;0000;124,333;;;
110628;0000;130,167;;;
110629;0000;107,083;;;
110630;0000;34,3636;;;
110701;0000;101,583;;;
110702;0000;191,5;;;
110703;0000;175,208;;;
110704;0000;109,25;;;
110705;0000;86,5;;;
110706;0000;159,958;;;
110707;0000;235,5;;;
110708;0000;191,125;;;
110709;0000;109,708;;;
110710;0000;115,292;;;
110711;0000;45,0833;;;
110712;0000;128,25;;;
110713;0000;108;;;
110714;0000;52,25;;;
110715;0000;16,2083;;;
110716;0000;29,2083;;;
110717;0000;61,875;;;
110718;0000;55,625;;;
110719;0000;96,1666;;;
110720;0000;96,6666;;;
110721;0000;176,542;;;
110722;0000;213,208;;;
110723;0000;154,458;;;
110724;0000;36,0416;;;
110725;0000;65,875;;;
110726;0000;101,708;;;
110727;0000;122,667;;;
110728;0000;73,3333;;;
110729;0000;10,8095;;;
110730;0000;14,0417;;;
110731;0000;28,875;;;
110801;0000;42,1666;;;
110802;0000;50,375;;;
110803;0000;126,208;;;
110804;0000;123,583;;;
110805;0000;153,792;;;
110806;0000;138,708;;;
110807;0000;106;;;
110808;0000;62,125;;;
110809;0000;80,875;;;
110810;0000;54,375;;;
110811;0000;49,0416;;;
110812;0000;41;;;
110813;0000;37,75;;;
110814;0000;53,6666;;;
110815;0000;27,4583;;;
110816;0000;23,375;;;
110817;0000;73,5833;;;
110818;0000;34,0833;;;
110819;0000;75,5;;;
110820;0000;144,167;;;
110821;0000;120,167;;;
110822;0000;77,8333;;;
110823;0000;85,3333;;;
110824;0000;56;;;
110825;0000;103,583;;;
110826;0000;67,3333;;;
110827;0000;31,5833;;;
110828;0000;33,5416;;;
110829;0000;32,875;;;
110830;0000;106,208;;;
110831;0000;108,875;;;
110901;0000;82,7083;;;
110902;0000;39,1666;;;
110903;0000;23,7917;;;
110904;0000;16,3333;;;
110905;0000;42,8333;;;
110906;0000;50,75;;;
110907;0000;54,75;;;
110908;0000;70,1666;;;
110909;0000;42,4583;;;
110910;0000;42,1666;;;
110911;0000;66,625;;;
110912;0000;131,833;;;
110913;0000;77,0416;;;
110914;0000;55,2916;;;
110915;0000;50,3333;;;
110916;0000;38,375;;;
110917;0000;66,8333;;;
110918;0000;49,625;;;
110919;0000;56,0416;;;
110920;0000;63,6666;;;
110921;0000;63,875;;;
110922;0000;25,2083;;;
110923;0000;67,0416;;;
110924;0000;57,7391;;;
110925;0000;61,625;;;
110926;0000;92,3333;;;
110927;0000;82,5833;;;
110928;0000;37,7083;;;
110929;0000;45,9583;;;
110930;0000;62,75;;;
111001;0000;43,25;;;
111002;0000;56,7083;;;
111003;0000;48,0416;;;
111004;0000;41,625;;;
111005;0000;56,2916;;;
111006;0000;32,75;;;
111007;0000;20,0833;;;
111008;0000;34,5833;;;
111009;0000;51,7083;;;
111010;0000;37,25;;;
111011;0000;32;;;
111012;0000;26,9167;;;
111013;0000;30,7083;;;
111014;0000;23,0417;;;
111015;0000;38,9166;;;
111016;0000;49,6666;;;
111017;0000;43,4583;;;
111018;0000;46,25;;;
111019;0000;55,4166;;;
111020;0000;57,375;;;
111021;0000;47,875;;;
111022;0000;51,7083;;;
111023;0000;57;;;
111024;0000;51,375;;;
111025;0000;55,625;;;
111026;0000;48;;;
111027;0000;63,0833;;;
111028;0000;55,5833;;;
111029;0000;58,2916;;;
111030;0000;68,2916;;;
111031;0000;95,625;;;
111101;0000;87,7916;;;
111102;0000;83,25;;;
111103;0000;62,8333;;;
111104;0000;45,0416;;;
111105;0000;61,8333;;;
111106;0000;59,2916;;;
111107;0000;46,75;;;
111108;0000;38,7083;;;
111109;0000;28,875;;;
111110;0000;48,5;;;
111111;0000;60,875;;;
111112;0000;45,5833;;;
111113;0000;37,5833;;;
111114;0000;47,875;;;
111115;0000;61,9166;;;
111116;0000;54,5416;;;
111117;0000;48,75;;;
111118;0000;32,9166;;;
111119;0000;35,2916;;;
111120;0000;28,3333;;;
111121;0000;40;;;
111122;0000;58,1666;;;
111123;0000;51,6666;;;
111124;0000;48,2916;;;
111125;0000;54,875;;;
111126;0000;68,25;;;
111127;0000;37,4583;;;
111128;0000;51,0833;;;
111129;0000;69,875;;;
111130;0000;79,8333;;;
111201;0000;72,5416;;;
111202;0000;66,0833;;;
111203;0000;68,25;;;
111204;0000;44,6666;;;
111205;0000;44,2916;;;
111206;0000;51,4583;;;
111207;0000;57,75;;;
111208;0000;73,0833;;;
111209;0000;60,4583;;;
111210;0000;52,3333;;;
111211;0000;35,75;;;
111212;0000;48,625;;;
111213;0000;62,375;;;
111214;0000;57,4583;;;
111215;0000;43,7916;;;
111216;0000;53,5416;;;
111217;0000;50,7083;;;
111218;0000;44,8333;;;
111219;0000;35,7083;;;
111220;0000;53,25;;;
111221;0000;43,125;;;
111222;0000;62,8333;;;
111223;0000;61,4583;;;
111224;0000;68,1666;;;
111225;0000;71,5833;;;
111226;0000;70,5833;;;
111227;0000;103,833;;;
111228;0000;100,045;;;
111229;0000;96,8333;;;
111230;0000;86,0833;;;
111231;0000;67,1738;;;
120101;0000;71,1875;;;
120102;0000;64,5833;;;
120103;0000;62,4375;;;
120104;0000;66,2291;;;
120105;0000;61,8958;;;
120106;0000;51;;;
120107;0000;37,6041;;;
120108;0000;29;;;
120109;0000;34,7083;;;
120110;0000;29,9792;;;
120111;0000;49,75;;;
120112;0000;75,2954;;;
120113;0000;61,0416;;;
120114;0000;52,1875;;;
120115;0000;43,8958;;;
120116;0000;42,4791;;;
120117;0000;42,5208;;;
120118;0000;55,2727;;;
120119;0000;60,8541;;;
120120;0000;48,6041;;;
120121;0000;38,5;;;
120122;0000;29,1667;;;
120123;0000;22,8333;;;
120124;0000;43,5833;;;
120125;0000;51,7708;;;
120126;0000;57,9791;;;
120127;0000;51,8541;;;
120128;0000;47,5625;;;
120129;0000;38,7916;;;
120130;0000;44,8958;;;
120131;0000;44,0833;;;
120201;0000;47,4583;;;
120202;0000;55,4583;;;
120203;0000;77,7708;;;
120204;0000;74,5625;;;
120205;0000;50,5869;;;
120206;0000;50,8333;;;
120207;0000;72,9583;;;
120208;0000;146,354;;;
120209;0000;78,9791;;;
120210;0000;81,8958;;;
120211;0000;88,7916;;;
120212;0000;63,4166;;;
120213;0000;44,125;;;
120214;0000;47,3958;;;
120215;0000;32,9091;;;
120216;0000;33,3125;;;
120217;0000;38,25;;;
120218;0000;30,8333;;;
120219;0000;26,6042;;;
120220;0000;31,8333;;;
120221;0000;49,2916;;;
120222;0000;63;;;
120223;0000;58,8125;;;
120224;0000;56,25;;;
120225;0000;46,125;;;
120226;0000;33,0208;;;
120227;0000;57,1666;;;
120228;0000;28,5417;;;
120229;0000;27,8043;;;
120301;0000;60,5625;;;
120302;0000;66,1041;;;
120303;0000;43,4166;;;
120304;0000;44,4583;;;
120305;0000;31,1458;;;
120306;0000;43,4791;;;
120307;0000;70,8125;;;
120308;0000;88,6875;;;
120309;0000;71,375;;;
120310;0000;68,6875;;;
120311;0000;41,4166;;;
120312;0000;47,6875;;;
120313;0000;65,238;;;
120314;0000;89,7708;;;
120315;0000;98,3333;;;
120316;0000;52,1041;;;
120317;0000;50,9166;;;
120318;0000;38,5833;;;
120319;0000;36,7291;;;
120320;0000;49,0833;;;
120321;0000;60,0208;;;
120322;0000;69,9791;;;
120323;0000;79,9583;;;
120324;0000;83,8333;;;
120325;0000;66,4375;;;
120326;0000;85,5208;;;
120327;0000;101,479;;;
120328;0000;89,875;;;
120329;0000;95,5;;;
120330;0000;111,646;;;
120331;0000;92,75;;;
120401;0000;82,3958;;;
120402;0000;78,4375;;;
120403;0000;91,1041;;;
120404;0000;60,7083;;;
120405;0000;110,146;;;
120406;0000;98,75;;;
120407;0000;78;;;
120408;0000;91,6666;;;
120409;0000;76,375;;;
120410;0000;89,3541;;;
120411;0000;92,1041;;;
120412;0000;85,7291;;;
120413;0000;50,4375;;;
120414;0000;62,8541;;;
120415;0000;80,25;;;
120416;0000;80,625;;;
120417;0000;96,5625;;;
120418;0000;98,1041;;;
120419;0000;114,25;;;
120420;0000;112,167;;;
120421;0000;117,854;;;
120422;0000;81,6875;;;
120423;0000;59,5227;;;
120424;0000;56,3958;;;
120425;0000;61,9583;;;
120426;0000;66,5833;;;
120427;0000;32,2916;;;
120428;0000;80,25;;;
120429;0000;115;;;
120430;0000;132,312;;;
120501;0000;127,125;;;
120502;0000;116,167;;;
120503;0000;201,5;;;
120504;0000;169,812;;;
120505;0000;107,104;;;
120506;0000;63,1041;;;
120507;0000;106,396;;;
120508;0000;86,2291;;;
120509;0000;55,7291;;;
120510;0000;90,7083;;;
120511;0000;151,604;;;
120512;0000;164,75;;;
120513;0000;60,9375;;;
120514;0000;132,042;;;
120515;0000;97,1875;;;
120516;0000;79,7272;;;
120517;0000;56,9375;;;
120518;0000;88,2291;;;
120519;0000;131,333;;;
120520;0000;179,375;;;
120521;0000;181,604;;;
120522;0000;146,583;;;
120523;0000;185,375;;;
120524;0000;205,458;;;
120525;0000;91,8958;;;
120526;0000;23,9167;;;
120527;0000;22,8125;;;
120528;0000;51,5625;;;
120529;0000;70,1875;;;
120530;0000;117,75;;;
120531;0000;210,604;;;
120601;0000;166,583;;;
120602;0000;64,3125;;;
120603;0000;34,3958;;;
120604;0000;72,6875;;;
120605;0000;91,2291;;;
120606;0000;171,125;;;
120607;0000;216,896;;;
120608;0000;155,812;;;
120609;0000;48,5;;;
120610;0000;141,354;;;
120611;0000;87,8541;;;
120612;0000;29,2708;;;
120613;0000;29,2292;;;
120614;0000;106,432;;;
120615;0000;94,7708;;;
120616;0000;35,5416;;;
120617;0000;18,8125;;;
120618;0000;28,3333;;;
120619;0000;48,8958;;;
120620;0000;40,7708;;;
120621;0000;75,8541;;;
120622;0000;151,812;;;
120623;0000;194,812;;;
120624;0000;162,583;;;
120625;0000;206,604;;;
120626;0000;119,562;;;
120627;0000;71,4791;;;
120628;0000;72,5416;;;
120629;0000;38,1041;;;
120630;0000;53,1875;;;
120701;0000;18,7708;;;
120702;0000;13,1458;;;
120703;0000;58,1666;;;
120704;0000;71,7708;;;
120705;0000;109,479;;;
120706;0000;189,417;;;
120707;0000;196,104;;;
120708;0000;135,396;;;
120709;0000;110,646;;;
120710;0000;113,146;;;
120711;0000;108,667;;;
120712;0000;174,479;;;
120713;0000;225,875;;;
120714;0000;135,896;;;
120715;0000;143,938;;;
120716;0000;130;;;
